4.958177456773777553e-02,4.989942580637977965e-02,4.952306575105855369e-02,4.805632262619817519e-02,5.318355700239010136e-02,4.887029316888822500e-02,5.081450404351040701e-02,4.608842764578170714e-02,5.182677947676851693e-02,4.565117449113462872e-02,4.838540185721468267e-02,4.546144057131324551e-02,5.053435578998709266e-02,4.604760694963706130e-02,4.852805052191622864e-02,4.538087498187247382e-02,5.029208226814659705e-02,4.587682817741173952e-02,4.824956261442106542e-02,4.517549937066089177e-02,5.027341050923991167e-02,4.596198717694109648e-02,4.828467731813381597e-02,4.537780636770808590e-02,5.109797929837731068e-02,4.612680154583199271e-02,4.879101181500366397e-02,4.524193342976483290e-02,5.108111406379397396e-02,4.573853495578719675e-02,4.977260724431977618e-02,4.577106091706549529e-02,5.241628820508848624e-02,4.916981959218262588e-02,5.253479703954258562e-02,4.849313110097937946e-02,5.072459412698494818e-02,5.028558014169356993e-02,5.000000000000000278e-02
4.952428274033041089e-02,4.986188888981164802e-02,4.823215173947621032e-02,4.762202110013615680e-02,5.141256125232728652e-02,4.869982758015809626e-02,4.821917438390161542e-02,4.678106040080511757e-02,4.955835295474644853e-02,4.619752975477005308e-02,4.661824187616801091e-02,4.550103510687018848e-02,4.789768613382601459e-02,4.610512349735654269e-02,4.632474945705689767e-02,4.460551316178583414e-02,4.774890622402896273e-02,4.434234917901714451e-02,4.619597840634986907e-02,4.371092727553287094e-02,4.785204213358958125e-02,4.441699234426444570e-02,4.611068687147738127e-02,4.467599386999182576e-02,4.823072152289776399e-02,4.614067907551495235e-02,4.630460669546362928e-02,4.569328015515686237e-02,4.860517786965554837e-02,4.623013961286567136e-02,4.811001714703318222e-02,4.677194417611974658e-02,4.974409745778234082e-02,4.892770392635992921e-02,5.092346465131553090e-02,4.841348034792852806e-02,4.972726183209025957e-02,5.018040560358538044e-02,5.000000000000000278e-02
4.937734263475086066e-02,4.977039781778359873e-02,4.815775236038173646e-02,4.758787161140885097e-02,5.135583866909660539e-02,4.856516595077668697e-02,4.818451840048650070e-02,4.620097535044524750e-02,4.928515565581489954e-02,4.696904792082945423e-02,4.724675324250732222e-02,4.431950162567315638e-02,4.796118980611083910e-02,4.533501254669190794e-02,4.667382617319670857e-02,4.376873100140671324e-02,4.740519619373059074e-02,4.375854109450058593e-02,4.668628486427079533e-02,4.445791762993073215e-02,4.853909510405440830e-02,4.375845893114942153e-02,4.578085827243161959e-02,4.388298747851392817e-02,4.856149380873125282e-02,4.536626483301323121e-02,4.607344297029719593e-02,4.452046690902981829e-02,4.882997814955274823e-02,4.701802352674164936e-02,4.774108132666950860e-02,4.626032385855719659e-02,4.964247450974975523e-02,4.872203315909986315e-02,5.111904581767433980e-02,4.837822240117142791e-02,4.947940104257086968e-02,4.998842532061504446e-02,5.000000000000000278e-02
4.910907753652191815e-02,4.962237503011786982e-02,4.832029002572060805e-02,4.798946894015643921e-02,5.096203580852619319e-02,4.844581580881161115e-02,4.844051963261927773e-02,4.621291107767305784e-02,4.841672427856048150e-02,4.663767993033231252e-02,4.766711079950176899e-02,4.520832890466183751e-02,4.832091916686305499e-02,4.437030899765747466e-02,4.608208479086825515e-02,4.469528096298098357e-02,4.714271692391220486e-02,4.335365085375433164e-02,4.602764877193652598e-02,4.439012504568057987e-02,4.760023904330880351e-02,4.332629424527450340e-02,4.591856615500251870e-02,4.481216530277629811e-02,4.766999408727181503e-02,4.430888276734117059e-02,4.656079291019103034e-02,4.537398954447317834e-02,4.857259229985733812e-02,4.678594808266720723e-02,4.694373921958304441e-02,4.648485923819230953e-02,4.961020084556195392e-02,4.856640012632668091e-02,5.111225735113894553e-02,4.885186408996518986e-02,4.927404801503042914e-02,4.970068925396911586e-02,5.000000000000000278e-02
4.860925407447751201e-02,4.942764273710250483e-02,4.884132363292518347e-02,4.824600685065679601e-02,5.034086920144507926e-02,4.854086495889221864e-02,4.900006239542860353e-02,4.720316400915189337e-02,4.845403287181446195e-02,4.598474742847311059e-02,4.753262048220823627e-02,4.583602186183203392e-02,4.788035301300819224e-02,4.409414758486628061e-02,4.619807443872619990e-02,4.616787376921833996e-02,4.711808200416736647e-02,4.438696496784447915e-02,4.606533500290914407e-02,4.541884681222490422e-02,4.668907926756944715e-02,4.436806636031152828e-02,4.642776973363589577e-02,4.627586186356667103e-02,4.706785864903364341e-02,4.412822087554908734e-02,4.680740840001972047e-02,4.605443555689126695e-02,4.781712200741373292e-02,4.631142977374570757e-02,4.781230152422435292e-02,4.747894778645607439e-02,4.967485639106367784e-02,4.870009057549129494e-02,5.080296336660812540e-02,4.931215703719633164e-02,5.006057617493477052e-02,4.933186981369152430e-02,5.000000000000000278e-02
4.806393053437482688e-02,4.924873006456740449e-02,4.934662929017092498e-02,4.834678009630854340e-02,4.972628723248455340e-02,4.915319824628352346e-02,4.944455610438661108e-02,4.707830436609008323e-02,4.858002123887825846e-02,4.615184983271751473e-02,4.750341996920767057e-02,4.605467614234395879e-02,4.666839424250170121e-02,4.401431737012052176e-02,4.590368054176974938e-02,4.544833223822541263e-02,4.646371675552879443e-02,4.532698731806465015e-02,4.563646083760380251e-02,4.510198912796315601e-02,4.564017626680638706e-02,4.530529086710158304e-02,4.608078530328052480e-02,4.563426818460530193e-02,4.608602067593952495e-02,4.433547046521203044e-02,4.649175667117066979e-02,4.630147783180512538e-02,4.731373019261588680e-02,4.675807205584998211e-02,4.926912752014297320e-02,4.726558262504717417e-02,4.937559361288212240e-02,4.931669300716363252e-02,5.102511356473603266e-02,4.980497298448514909e-02,5.099223323112890560e-02,4.898901723376715422e-02,5.000000000000000278e-02
4.748968978082165893e-02,4.915239656887328279e-02,4.940979023737584325e-02,4.812978206299672185e-02,4.907685663634748369e-02,4.898570277948881280e-02,4.983108458420262149e-02,4.622987348487934273e-02,4.812089722270609243e-02,4.656866012915424763e-02,4.800177600903854369e-02,4.541541093773467097e-02,4.744558519919013506e-02,4.480777710739670960e-02,4.665960097668159917e-02,4.419631860775165288e-02,4.753750829182847720e-02,4.528581704670870539e-02,4.614858387351395558e-02,4.410057187969909642e-02,4.585692752064639277e-02,4.521673228935436245e-02,4.744102460110107694e-02,4.430722518192199699e-02,4.621657937204518701e-02,4.506604504133242955e-02,4.823767319435146028e-02,4.562497649966462676e-02,4.740549544713901914e-02,4.713448057303768618e-02,4.954959865475001141e-02,4.638082162512496831e-02,4.914807370219729382e-02,4.901810357727109241e-02,5.119678384589867320e-02,4.975874028986267128e-02,5.039793232811790730e-02,4.878673981541779836e-02,5.000000000000000278e-02
4.715474199658176158e-02,4.916322208959678780e-02,4.941808876697709879e-02,4.793833247863617253e-02,4.877295242416224141e-02,4.923872935064625700e-02,5.005135868122768256e-02,4.619266342297606576e-02,4.724030795880992256e-02,4.614038266984737957e-02,4.761782267191363993e-02,4.500836910380919681e-02,4.682029064669119417e-02,4.586805844648968178e-02,4.682759636015337845e-02,4.407416179028133402e-02,4.590672346594836667e-02,4.348385355832722066e-02,4.620120546208047324e-02,4.353277714224058903e-02,4.548974848216293110e-02,4.352020884898163966e-02,4.657734042183897527e-02,4.420606637398681593e-02,4.593024602415173713e-02,4.609962727813604610e-02,4.829265383569190939e-02,4.528938998154845991e-02,4.670805822547698799e-02,4.663176900288864418e-02,4.899249158132654852e-02,4.640537121315122665e-02,4.899783420050845412e-02,4.915415243283921543e-02,5.130302631381750827e-02,4.967290901256824626e-02,5.008614334274213292e-02,4.876272391852230076e-02,5.000000000000000278e-02
4.701000310858343550e-02,4.835612359253976811e-02,4.858451998267401123e-02,4.783534168694546229e-02,4.799728931897243728e-02,4.891001450169225884e-02,4.814466271644361056e-02,4.598496826512037117e-02,4.568499778722191762e-02,4.648276237725763177e-02,4.589380989109768938e-02,4.538424024676090268e-02,4.472709048733919390e-02,4.633653091676087632e-02,4.571707181866015851e-02,4.431776004201869179e-02,4.393426704001756472e-02,4.385033323665794153e-02,4.403177710515530224e-02,4.363625534810471052e-02,4.328191057008130144e-02,4.383574466483750043e-02,4.515767175711867670e-02,4.439140044239372335e-02,4.476589434985033672e-02,4.631410293211769835e-02,4.610929759707736025e-02,4.555523727908390025e-02,4.524593567445393122e-02,4.657843819580436556e-02,4.724712503317291673e-02,4.623239845086554028e-02,4.723209374036786701e-02,4.868185252922754835e-02,5.084308697432390195e-02,4.963031709373707384e-02,4.941978559886663069e-02,4.800325280878266210e-02,5.000000000000000278e-02
4.697915270629312440e-02,4.806383477448356034e-02,4.835067101582411070e-02,4.766218166688494795e-02,4.763955072857021383e-02,4.859524359941944094e-02,4.674478095892586893e-02,4.548029869843338985e-02,4.498198186498039014e-02,4.678188978021850797e-02,4.505510580991258646e-02,4.520268483440940260e-02,4.408415550117254778e-02,4.618274820269224756e-02,4.496502577187409116e-02,4.390419054820104972e-02,4.373194350359815158e-02,4.466703207903610640e-02,4.232057887576876759e-02,4.429127878904221688e-02,4.194718600092148947e-02,4.467246320893045880e-02,4.484831824997723149e-02,4.389207555195370064e-02,4.424368155225726768e-02,4.614645124496816186e-02,4.534149933903064422e-02,4.532037710249148948e-02,4.484205501969093510e-02,4.674316238998790091e-02,4.631262587822531501e-02,4.564076315836221309e-02,4.597982621279213256e-02,4.839072929966912323e-02,5.052360785580951169e-02,4.938342361588774626e-02,4.937039993740791749e-02,4.770316284023751185e-02,5.000000000000000278e-02
4.701000310858344244e-02,4.835612359253976811e-02,4.858451998267401817e-02,4.783534168694542760e-02,4.799728931897245116e-02,4.891001450169225884e-02,4.814466271644356893e-02,4.598496826512032259e-02,4.568499778722216742e-02,4.648276237725772198e-02,4.589380989109765469e-02,4.538424024676082635e-02,4.472709048733901349e-02,4.633653091676107755e-02,4.571707181866017239e-02,4.431776004201869873e-02,4.393426704001758554e-02,4.385033323665790683e-02,4.403177710515530224e-02,4.363625534810502971e-02,4.328191057008129450e-02,4.383574466483756982e-02,4.515767175711821180e-02,4.439140044239385519e-02,4.476589434985001753e-02,4.631410293211734447e-02,4.610929759707740189e-02,4.555523727908389331e-02,4.524593567445388265e-02,4.657843819580392841e-02,4.724712503317297918e-02,4.623239845086561661e-02,4.723209374036788782e-02,4.868185252922755529e-02,5.084308697432367297e-02,4.963031709373709466e-02,4.941978559886667927e-02,4.800325280878265516e-02,5.000000000000000278e-02
4.715474199658175464e-02,4.916322208959680862e-02,4.941808876697705716e-02,4.793833247863614477e-02,4.877295242416240101e-02,4.923872935064627782e-02,5.005135868122756460e-02,4.619266342297610045e-02,4.724030795880984623e-02,4.614038266984739345e-02,4.761782267191352891e-02,4.500836910380907191e-02,4.682029064669136764e-02,4.586805844648979974e-02,4.682759636015282334e-02,4.407416179028135483e-02,4.590672346594924097e-02,4.348385355832727617e-02,4.620120546208131285e-02,4.353277714224054740e-02,4.548974848216416622e-02,4.352020884898220865e-02,4.657734042183898221e-02,4.420606637398692002e-02,4.593024602415101548e-02,4.609962727813580324e-02,4.829265383569117387e-02,4.528938998154855011e-02,4.670805822547719616e-02,4.663176900288837357e-02,4.899249158132691628e-02,4.640537121315135849e-02,4.899783420050840554e-02,4.915415243283920155e-02,5.130302631381747358e-02,4.967290901256827401e-02,5.008614334274211904e-02,4.876272391852232158e-02,5.000000000000000278e-02
4.748968978082165893e-02,4.915239656887330361e-02,4.940979023737579467e-02,4.812978206299668715e-02,4.907685663634767104e-02,4.898570277948881974e-02,4.983108458420250353e-02,4.622987348487936354e-02,4.812089722270630754e-02,4.656866012915429620e-02,4.800177600903839797e-02,4.541541093773471954e-02,4.744558519918874034e-02,4.480777710739713288e-02,4.665960097668081508e-02,4.419631860775147941e-02,4.753750829182813720e-02,4.528581704670893437e-02,4.614858387351422619e-02,4.410057187969913806e-02,4.585692752064537275e-02,4.521673228935430694e-02,4.744102460110111857e-02,4.430722518192159454e-02,4.621657937204432659e-02,4.506604504133281119e-02,4.823767319435126599e-02,4.562497649966459207e-02,4.740549544713828362e-02,4.713448057303760985e-02,4.954959865474944242e-02,4.638082162512503076e-02,4.914807370219771709e-02,4.901810357727076628e-02,5.119678384589877729e-02,4.975874028986269904e-02,5.039793232811792811e-02,4.878673981541781224e-02,5.000000000000000278e-02
4.806393053437483381e-02,4.924873006456742530e-02,4.934662929017087640e-02,4.834678009630851564e-02,4.972628723248483096e-02,4.915319824628347489e-02,4.944455610438642373e-02,4.707830436609005548e-02,4.858002123887820295e-02,4.615184983271768127e-02,4.750341996920776771e-02,4.605467614234405593e-02,4.666839424250168733e-02,4.401431737012056339e-02,4.590368054176979795e-02,4.544833223822541957e-02,4.646371675552806585e-02,4.532698731806545506e-02,4.563646083760294209e-02,4.510198912796268417e-02,4.564017626680554052e-02,4.530529086710095160e-02,4.608078530328078154e-02,4.563426818460512152e-02,4.608602067593750573e-02,4.433547046521157248e-02,4.649175667117123184e-02,4.630147783180521559e-02,4.731373019261652518e-02,4.675807205584996129e-02,4.926912752014281360e-02,4.726558262504709090e-02,4.937559361288208770e-02,4.931669300716375742e-02,5.102511356473578980e-02,4.980497298448519766e-02,5.099223323112892642e-02,4.898901723376716810e-02,5.000000000000000278e-02
4.860925407447750507e-02,4.942764273710251177e-02,4.884132363292516960e-02,4.824600685065684458e-02,5.034086920144530825e-02,4.854086495889218394e-02,4.900006239542866598e-02,4.720316400915208765e-02,4.845403287181462848e-02,4.598474742847281915e-02,4.753262048220828484e-02,4.583602186183224902e-02,4.788035301300834490e-02,4.409414758486623898e-02,4.619807443872542968e-02,4.616787376921837466e-02,4.711808200416734566e-02,4.438696496784456241e-02,4.606533500290911631e-02,4.541884681222503606e-02,4.668907926757035615e-02,4.436806636031141726e-02,4.642776973363504922e-02,4.627586186356701103e-02,4.706785864903346994e-02,4.412822087554871264e-02,4.680740840001965108e-02,4.605443555689128776e-02,4.781712200741399660e-02,4.631142977374556186e-02,4.781230152422472068e-02,4.747894778645610214e-02,4.967485639106378192e-02,4.870009057549141290e-02,5.080296336660791723e-02,4.931215703719633164e-02,5.006057617493487460e-02,4.933186981369152430e-02,5.000000000000000278e-02
4.910907753652191815e-02,4.962237503011787676e-02,4.832029002572059417e-02,4.798946894015654330e-02,5.096203580852632503e-02,4.844581580881152788e-02,4.844051963261948590e-02,4.621291107767305784e-02,4.841672427856043986e-02,4.663767993033227782e-02,4.766711079950161634e-02,4.520832890466180976e-02,4.832091916686269417e-02,4.437030899765732894e-02,4.608208479086756126e-02,4.469528096298119868e-02,4.714271692391311386e-02,4.335365085375415817e-02,4.602764877193620680e-02,4.439012504568046191e-02,4.760023904330921984e-02,4.332629424527473933e-02,4.591856615500206767e-02,4.481216530277672833e-02,4.766999408727127380e-02,4.430888276734095549e-02,4.656079291019098870e-02,4.537398954447302568e-02,4.857259229985876753e-02,4.678594808266708927e-02,4.694373921958332196e-02,4.648485923819219851e-02,4.961020084556217596e-02,4.856640012632653519e-02,5.111225735113906349e-02,4.885186408996525231e-02,4.927404801503038750e-02,4.970068925396912279e-02,5.000000000000000278e-02
4.937734263475086066e-02,4.977039781778361260e-02,4.815775236038172258e-02,4.758787161140896199e-02,5.135583866909693151e-02,4.856516595077663839e-02,4.818451840048656315e-02,4.620097535044528220e-02,4.928515565581512159e-02,4.696904792082940566e-02,4.724675324250712793e-02,4.431950162567335066e-02,4.796118980611133870e-02,4.533501254669198427e-02,4.667382617319709714e-02,4.376873100140666467e-02,4.740519619373020910e-02,4.375854109450029450e-02,4.668628486426996960e-02,4.445791762993075991e-02,4.853909510405421401e-02,4.375845893114948398e-02,4.578085827243102285e-02,4.388298747851401838e-02,4.856149380873095445e-02,4.536626483301402918e-02,4.607344297029770941e-02,4.452046690902989462e-02,4.882997814955468419e-02,4.701802352674203794e-02,4.774108132666987636e-02,4.626032385855709250e-02,4.964247450974963033e-02,4.872203315909996724e-02,5.111904581767422184e-02,4.837822240117142097e-02,4.947940104257083499e-02,4.998842532061505139e-02,5.000000000000000278e-02
4.952428274033041089e-02,4.986188888981164802e-02,4.823215173947618256e-02,4.762202110013626088e-02,5.141256125232760571e-02,4.869982758015806157e-02,4.821917438390163624e-02,4.678106040080518696e-02,4.955835295474645547e-02,4.619752975477008083e-02,4.661824187616793458e-02,4.550103510687034114e-02,4.789768613382681256e-02,4.610512349735677168e-02,4.632474945705680747e-02,4.460551316178538311e-02,4.774890622402878926e-02,4.434234917901726247e-02,4.619597840634966784e-02,4.371092727553302359e-02,4.785204213359100373e-02,4.441699234426406406e-02,4.611068687147757555e-02,4.467599386999162453e-02,4.823072152289828440e-02,4.614067907551395314e-02,4.630460669546346969e-02,4.569328015515669583e-02,4.860517786965460468e-02,4.623013961286577544e-02,4.811001714703345283e-02,4.677194417611963556e-02,4.974409745778222980e-02,4.892770392635972798e-02,5.092346465131559335e-02,4.841348034792854194e-02,4.972726183209022488e-02,5.018040560358538738e-02,5.000000000000000278e-02
4.958177456773778247e-02,4.989942580637977271e-02,4.952306575105852593e-02,4.805632262619821682e-02,5.318355700239017769e-02,4.887029316888823194e-02,5.081450404351033762e-02,4.608842764578166551e-02,5.182677947676866959e-02,4.565117449113476056e-02,4.838540185721523779e-02,4.546144057131345367e-02,5.053435578998696082e-02,4.604760694963665191e-02,4.852805052191602048e-02,4.538087498187266811e-02,5.029208226814635418e-02,4.587682817741146196e-02,4.824956261441967070e-02,4.517549937066062810e-02,5.027341050923875287e-02,4.596198717694112423e-02,4.828467731813453068e-02,4.537780636770859244e-02,5.109797929837883029e-02,4.612680154583205516e-02,4.879101181500457990e-02,4.524193342976509657e-02,5.108111406379368946e-02,4.573853495578781431e-02,4.977260724431886718e-02,4.577106091706568264e-02,5.241628820508899972e-02,4.916981959218292425e-02,5.253479703954250235e-02,4.849313110097931701e-02,5.072459412698501757e-02,5.028558014169356993e-02,5.000000000000000278e-02
